660901559	QUEBEC	0	1.11	0		200	0	65	760175	20150606	3.79	20150325	0	2071	1.109
660901952	TORONTO	0	1.32	0		100	25	55	760175	20150606	3.69	20101125	0	6473	1.327
660902018	OTTAWA	430	1	430		519	160	600	760296	20150911	1.7	20150607	1.5	790	0.98
660902113	OTTAWA	620	0.12	74.4		671	336	600	760475	20151108	0.22	20100909	0.21	2300	0.11
660902558	OTTAWA	0	0.32	0		75	0	130	760155	20150516	1.29	20151009	0.99	1290	0.308
661205602	QUEBEC	192	2.29	439.68		354	102	150	860483	20150520	4.99	20150927	4.49	101	2.18
661226503	TORONTO	80	1.5	120		64	7	80	760602	20151120	4.19	20150302	3.95	101	1.481
661242006	QUEBEC	2	14.932	29.864		27	0	16	760052	20150215	29.95	20151119	0	4	14.938
661250006	OTTAWA	150	0.608	91.2		170	85	50	760497	20151113	1.65	20150319	1.49	946	0.55
661256507	TORONTO	624	2.89	1803.36		699	350	840	860484	20150520	6.45	20150930	5.99	2347	2.748
830103504	OTTAWA	105	0.54	56.7		184	42	30	760910	20151203	1.89	20151008	1.79	1373	0.54
830105001	OTTAWA	50	1.577	78.85		40	20	220	760423	20151029	3.49	20150317	2.59	890	1.438
830106009	QUEBEC	10	0.225	2.25		183	0	200	760424	20151029	0.75	20150422	0.69	1734	0.206
830107503	OTTAWA	44	2.57	113.08		260	105	64	760698	20151128	6.95	20150424	5.95	285	2.541
830110507	QUEBEC	105	0.395	41.475		309	105	60	760911	20151203	2.49	20151013	2.45	2838	0.734
830120501	OTTAWA	64	2.244	143.616		201	1	48	760699	20151128	6.95	20150908	5.95	7	2.058
850604509	OTTAWA	36	6.46	232.56		79	0	30	760743	20151130	14.29	20150831	13.49	543	5.375
850622008	OTTAWA	84	1.843	154.812		117	9	72	760744	20151130	4.99	20151209	4.49	3922	1.85
850660909	QUEBEC	84	1.801	151.284		267	59	108	760571	20151118	3.99	20150811	0	0	1.82
851401509	OTTAWA	344	2.315	796.36		375	163	252	760912	20151203	4.99	20150414	3.99	5262	2.242
851520000	OTTAWA	6	0.85	5.1		80	40	144	760372	20151010	2.29	20100918	1.99	3151	0.849
911747707	OTTAWA	190	1.524	289.56		227	64	230	760913	20151203	4.49	20101027	3.99	1481	1.524
911748006	OTTAWA	125	2.526	315.75		250	100	115	760914	20151203	6.49	20150309	5.79	2448	2.524
911749300	TORONTO	43	10.02	430.86		259	55	56	760764	20151202	25.99	20101005	0	234	10.02
930103103	QUEBEC	112	3.52	394.24		90	0	72	761033	20151205	7.09	20151225	6.49	17	3.52
1041023009	OTTAWA	192	1.708	327.936		254	52	120	761034	20151205	3.99	20150723	3.59	312	1.558
1041024209	OTTAWA	186	1.708	317.688		199	49	126	761035	20151205	3.99	20151025	3.59	709	1.547
1041027209	QUEBEC	90	1.87	168.3		297	124	126	760411	20151026	4.29	20151027	3.99	728	1.603
1041032304	QUEBEC	78	1.699	132.522		287	69	240	760525	20151114	3.99	20151010	3.59	2757	1.528
1041710009	OTTAWA	68	6.927	471.036		54	0	48	760745	20151130	13.99	20100830	11.99	405	5.888
1050100102	OTTAWA	156	1.64	255.84		350	175	216	760556	20151117	4.99	20101227	0	233	1.49
1050153509	OTTAWA	0	2.407	0		100	50	96	760482	20151109	6.29	20150430	5.69	38	2.194
1050153700	QUEBEC	39	4.996	194.844		31	0	42	761036	20151205	12.65	20101210	11.49	778	4.545
1050155006	TORONTO	372	0.97	360.84		498	249	456	760431	20151102	2.45	20151215	2.19	9292	0.879
1050157009	TORONTO	342	1.1	376.2		449	0	372	760592	20151119	3.29	20150928	2.69	3027	1.1
1050190706	QUEBEC	576	1.36	783.36		561	280	288	760969	20151204	3.99	20151017	3.59	485	1.24
1050194409	QUEBEC	66	3.144	207.504		128	64	96	760593	20151119	7.55	20150804	6.99	191	3.084
1050516654	QUEBEC	24	2.283	54.792		244	22	132	760432	20151102	5.59	20151019	4.85	3022	2.04
1050525801	QUEBEC	18	2.283	41.094		189	70	132	760476	20151108	5.59	20151020	4.85	4053	2.04
1050528209	OTTAWA	294	2.284	671.496		310	55	264	760746	20151130	5.59	20150902	4.85	2618	2.139
1050595306	QUEBEC	150	1.256	188.4		195	98	372	760433	20151102	3.35	20150222	2.75	1122	1.236
1050596409	OTTAWA	1272	2.98	3790.56		1218	509	1152	760748	20151130	6.99	20150904	5.75	613	2.816
1050711208	OTTAWA	246	2.507	616.722		347	98	360	760286	20150906	6.39	20100826	5.95	3764	2.36
1050947504	OTTAWA	114	2.766	315.324		216	83	162	760288	20150906	7.29	20150829	6.89	1435	2.516
1060717552	TORONTO	180	2.237	402.66		244	47	144	760625	20151121	5.99	20150204	5.15	2010	2.034
1060717569	QUEBEC	78	4.368	340.704		137	0	90	760915	20151203	10.99	20150522	9.99	835	4.138
1060903300	QUEBEC	300	1.068	320.4		340	170	168	761037	20151205	2.59	20101111	2.15	412	0.915
1061501207	OTTAWA	672	0.261	175.392		663	306	720	760557	20151117	0.99	20101211	1.19	19078	0.31
1070102200	TORONTO	672	1.24	833.28		538	169	432	761084	20151206	3.45	20150313	3.19	587	1.16
1070124500	OTTAWA	1332	0.47	626.04		1291	570	1296	761085	20151206	1.09	20100824	0.95	1203	0.44
1070152509	QUEBEC	96	5.569	534.624		252	126	192	760282	20150828	12.75	20101226	12.49	336	5.149
1070162006	QUEBEC	1494	1.76	2629.44		1195	548	1536	760970	20151204	4.45	20150412	4.25	579	1.695
1070163003	QUEBEC	222	2.259	501.498		328	64	108	760971	20151204	5.99	20150228	5.75	1420	2.165
1070172009	QUEBEC	624	0.66	411.84		400	50	648	760972	20151204	2.39	20100909	2.15	1485	0.66
1070172900	QUEBEC	84	1.37	115.08		192	21	60	760632	20151122	3.29	20100913	2.99	713	1.258
1070202502	TORONTO	1608	2.705	4349.64		1286	593	648	760594	20151119	6.15	20150224	6.49	3143	2.447
1070205303	OTTAWA	780	1.199	935.22		674	287	672	761086	20151206	3.09	20101025	2.79	7056	1.098
1070319208	OTTAWA	280	1.847	517.16		299	75	240	760973	20151204	3.25	20150213	2.99	1149	1.668
1070319303	OTTAWA	10	3.76	37.6		83	0	200	760595	20151119	7.99	20150116	7.15	122	3.651
1070401508	QUEBEC	144	2.91	419.04		215	83	180	760466	20151108	7.69	20151006	6.95	277	2.66
1070402008	TORONTO	84	3.417	287.028		142	0	108	760750	20151130	8.69	20101204	7.99	1023	3.21
1070406007	QUEBEC	24	2.14	51.36		219	0	2160	760467	20151108	4.59	20150607	4.99	15629	1.986
1070501007	OTTAWA	228	0.64	145.92		257	104	108	760752	20151130	1.69	20150611	1.49	1896	0.59
1070515508	OTTAWA	204	0.58	118.32		363	132	216	760974	20151204	1.35	20150316	1.19	8077	0.58
1070541005	QUEBEC	360	3.874	1394.64		288	44	240	761087	20151206	7.69	20100916	6.99	1052	3.61
1070588100	TORONTO	402	1.34	538.68		400	60	780	760633	20151122	3.25	20150128	2.89	4744	1.328
1070588406	OTTAWA	660	0.31	204.6		553	277	864	760428	20151101	0.95	20150430	0.85	1589	0.29
1070588501	TORONTO	150	1.01	151.5		270	135	144	760634	20151122	2.99	20150828	2.69	1639	1.008
1070602009	OTTAWA	36	0.91	32.76		80	40	204	760514	20151113	2.05	20151210	1.85	2606	0.896
1070801207	LONDON	900	0.94	846		400	200	500	761088	20151206	3.15	20151001	2.85	800	0.882
1070801503	OTTAWA	336	2.42	813.12		294	147	576	760635	20151122	6.25	20150708	5.89	1261	2.355
1110301509	QUEBEC	616	0.61	375.76		518	234	672	760829	20151202	1.95	20100926	0	0	0.777
1110701009	OTTAWA	636	0.622	395.592		684	242	348	760975	20151204	1.99	20151104	1.79	0	0.613
1110701506	QUEBEC	372	0.861	320.292		448	199	168	760976	20151204	2.79	20100908	2.59	0	0.846
1110906008	QUEBEC	216	1.019	220.104		373	161	168	760916	20151203	4.49	20151017	3.95	2445	0.945
1110906505	QUEBEC	264	1.412	372.768		211	56	372	760515	20151113	3.49	20100925	2.89	15376	1.389
1111104502	QUEBEC	0	1.119	0		175	63	576	760164	20150528	2.69	20151019	2.49	8075	1.055
1112110003	TORONTO	96	1.07	102.72		102	0	128	760977	20151204	4.49	20151114	4.19	0	1.06
1112110701	OTTAWA	46	3.21	147.66		262	31	36	760978	20151204	9.69	20150322	8.99	0	3.18
1112111009	TORONTO	114	3.281	374.034		91	46	132	760979	20151204	10.99	20150205	10.15	0	3.25
1112122500	TORONTO	360	0.48	172.8		388	144	360	761038	20151205	1.29	20151104	0.99	796	0.45
1112123507	QUEBEC	150	1.125	168.75		120	0	156	761039	20151205	3.19	20150704	2.99	917	1.099
1112138009	OTTAWA	360	1.536	552.96		338	144	288	760917	20151203	4.19	20151002	3.79	5149	1.388
1112320009	TORONTO	186	2.668	496.248		299	99	240	761040	20151205	6.49	20100828	5.49	2611	2.398
1112503650	QUEBEC	1776	0.491	872.016		1446	698	816	760626	20151121	1.29	20101220	0.99	14737	0.483
1112503859	TORONTO	696	0.904	629.184		782	291	480	760918	20151203	2.49	20150603	1.95	14596	0.823
1112520902	TORONTO	360	2.96	1065.6		313	57	576	760477	20151108	7.49	20151015	0	721	2.96
1112522304	QUEBEC	570	0.481	274.17		581	191	480	761041	20151205	1.35	20101111	1.25	675	0.46
1112522801	QUEBEC	348	1.05	365.4		303	152	576	760643	20151124	2.69	20150718	2.59	1272	0.995
1120101501	TORONTO	1300	1.545	2008.5		1090	445	780	760754	20151130	3.49	20100905	2.79	704	1.364
1120303001	OTTAWA	610	0.623	380.03		663	282	700	760980	20151204	1.89	20150805	1.35	1134	0.584
1120304009	QUEBEC	330	0.624	205.92		389	145	300	760981	20151204	1.89	20150513	1.75	1758	0.593
1120314003	QUEBEC	42	2.03	85.26		184	17	120	760596	20151119	4.99	20150305	4.35	693	2.007
1130104602	QUEBEC	204	0.76	155.04		313	157	480	760392	20151019	1.99	20151022	1.89	1657	0.72
1130302505	OTTAWA	102	0.92	93.84		207	103	336	760404	20151025	2.25	20101226	0	1394	0.92
1130310609	OTTAWA	360	0.92	331.2		313	132	144	760700	20151128	2.25	20150812	0	186	0.92
1130311703	TORONTO	156	0.92	143.52		175	0	144	760701	20151128	2.25	20150710	0	2573	0.92
1130312709	OTTAWA	222	1.7	377.4		203	26	180	760919	20151203	4.49	20101231	4.15	2240	1.7
1130312806	OTTAWA	426	1.7	724.2		566	233	504	760920	20151203	4.49	20151014	4.15	6780	1.7
1130352009	OTTAWA	126	1.86	234.36		176	0	120	760702	20151128	4.19	20100907	3.69	5490	1.688
1130360201	OTTAWA	192	1.688	324.096		279	114	288	760439	20151104	4.19	20151002	3.69	6952	1.688
1130370809	QUEBEC	120	1.7	204		121	0	252	760558	20151117	4.49	20151007	0	0	1.7
1130370904	OTTAWA	108	1.7	183.6		286	43	84	760921	20151203	4.49	20150803	0	0	1.7
1130371002	QUEBEC	420	1.7	714		511	156	384	760440	20151104	4.49	20150628	0	0	1.7
1130371108	QUEBEC	324	1.7	550.8		484	192	384	760478	20151108	4.49	20150429	0	0	1.7
1130371309	QUEBEC	180	2.386	429.48		144	22	192	760703	20151128	5.49	20150121	0	9689	2.27
1130371500	OTTAWA	264	2.294	605.616		261	81	192	760922	20151203	5.49	20151112	0	8820	2.27
1130371709	OTTAWA	72	2.252	162.144		133	66	384	760283	20150830	5.49	20150726	0	9348	2.27
1130701006	OTTAWA	924	0.46	425.04		939	420	360	860313	20150311	1.65	20150301	1.39	1822	0.46
1130702109	QUEBEC	132	0.841	111.012		331	115	384	760405	20151025	1.89	20150629	1.75	27129	0.76
1130704008	OTTAWA	576	0.48	276.48		586	293	336	860316	20150311	1.19	20150414	0.99	5562	0.47
1131111206	QUEBEC	580	6.537	3791.46		589	270	624	760319	20150917	16.49	20101224	14.99	150	6.677
1312112000	OTTAWA	951	74.191	70555.641		986	443	189	760400	20151025	99.95	20100907	0	3928	72.92
1313120500	OTTAWA	1723	33.937	58473.451		1378	639	540	760401	20151025	49.95	20100828	0	1786	36.44
1318201508	OTTAWA	1370	5.19	7110.3		1246	598	30	760022	20081230	9.95	20150506	0	7461	5.19
1318211407	QUEBEC	780	1.312	1023.36		674	337	880	760042	20150129	2.49	20151201	2.99	5029	1.472
1319019405	OTTAWA	440	0.72	316.8		452	226	900	760036	20150120	1.59	20100828	0	740	0.721
1319019606	QUEBEC	460	0.72	331.2		543	197	600	760038	20150120	1.59	20151227	0	2767	0.722
1320102882	QUEBEC	202	10.329	2086.458		337	68	84	760035	20150111	17.49	20150226	16.95	1907	10.43
1320150103	OTTAWA	2182	17.026	37150.732		1871	835	2196	760402	20151025	24.95	20150716	27.95	8256	17.932
1410103609	QUEBEC	145	0.47	68.15		141	21	75	760982	20151204	0.99	20151230	0	2659	0.451
1412009508	TORONTO	204	1.922	392.088		213	7	168	760425	20151029	4.49	20151123	3.99	1038	1.8
1415102501	QUEBEC	35	10.783	377.405		178	0	120	760456	20151107	21.99	20150521	19.95	984	10.23
1415104305	QUEBEC	27	10.334	279.018		197	48	54	760284	20150901	21.99	20100921	0	665	9.85
1415106003	TORONTO	18	10.283	185.094		39	20	33	760367	20151008	21.99	20150103	0	202	9.85
1415392209	QUEBEC	130	4.614	599.82		304	152	310	760457	20151107	9.49	20150103	8.95	119	4.327
1415398700	OTTAWA	210	1.908	400.68		268	134	320	760458	20151107	3.99	20150809	0	500	1.76
1415400104	TORONTO	65	7	455		77	0	450	760407	20151025	16.99	20101208	15.95	1691	7
1415801001	TORONTO	210	2.075	435.75		318	84	108	760627	20151121	4.99	20150108	3.99	121	1.996
1416401506	OTTAWA	27	16.158	436.266		97	23	14	760983	20151204	37.99	20150526	34.95	33	14.893
1421104001	OTTAWA	560	0.402	225.12		448	224	960	760678	20151126	1.05	20150205	0.95	4720	0.383
1421122302	OTTAWA	240	0.157	37.68		242	121	360	760572	20151118	0.32	20150813	0.35	262	0.13
1421123606	QUEBEC	96	0.59	56.64	Y	202	76	144	760074	20150302	1.35	20150226	1.19	298	0.483
1421123902	TORONTO	270	0.54	145.8		416	183	240	760984	20151204	1.35	20150428	1.19	350	0.54
1421123953	QUEBEC	198	0.99	196.02		283	92	360	760408	20151025	2.45	20101016	2.15	1706	0.99
1421124307	QUEBEC	288	0.99	285.12		330	140	144	760985	20151204	2.45	20150828	2.15	2110	0.99
1421201006	TORONTO	640	0.111	71.04		662	306	300	760831	20151202	0.3	20100908	0.35	2637	0.106
1421201503	QUEBEC	620	0.196	121.52		646	248	800	760679	20151126	0.52	20150314	0.65	708	0.185
1421221407	QUEBEC	492	0.045	22.14	Y	494	247	540	760244	20150727	0.17	20100904	0.14	1114	0.045
1421221809	OTTAWA	624	0.109	68.016		699	250	360	760986	20151204	0.22	20101109	0.19	1031	0.092
1421223209	OTTAWA	282	0.348	98.136		351	75	150	760987	20151204	0.79	20150513	0.75	1942	0.309
1421223507	OTTAWA	366	0.583	213.378		343	171	288	760468	20151108	1.29	20151015	1.15	1863	0.52
1422101500	TORONTO	1540	0.775	1193.5		1307	579	1280	760095	20150321	1.99	20151127	1.69	7199	0.757
1423112007	QUEBEC	684	0.337	230.508		547	199	216	760274	20150822	0.99	20150607	0.59	4257	0.259
1430205503	QUEBEC	250	11.13	2782.5		250	75	260	760214	20150713	21.99	20101028	20.99	780	10.296
1430406006	TORONTO	93	10.88	1011.84		74	0	144	760273	20150821	19.99	20101230	17.99	59	9.812
1430500305	TORONTO	197	4.76	937.72		358	179	180	760293	20150908	9.95	20150202	8.95	452	4.394
1433212705	QUEBEC	28	13.31	372.68		197	49	8	760044	20150129	29.95	20151206	27.5	2	12.92
1440110509	QUEBEC	280	1.325	371		374	87	240	760833	20151202	2.99	20150511	2.89	82	1.223
1440306902	OTTAWA	80	5.885	470.8		264	107	48	760835	20151202	13.99	20150603	12.75	1160	5.326
1440512001	OTTAWA	4	9.74	38.96		78	0	70	760114	20150406	21.99	20151030	19.95	291	9.74
1442118502	QUEBEC	192	0.578	110.976		329	89	576	760461	20151108	1.59	20150722	1.49	1653	0.578
1442120001	OTTAWA	468	0.374	175.032		524	237	288	760923	20151203	1.09	20150731	0.99	3881	0.375
1446102008	QUEBEC	30	2.689	80.67		224	62	20	760766	20151202	6.49	20150910	5.95	294	2.514
1450163105	OTTAWA	210	2.6	546		368	184	280	760768	20151202	5.75	20100909	4.95	899	2.6
1460223010	QUEBEC	408	0.972	396.576		326	138	1344	760333	20150922	2.39	20150121	2.25	575	0.972
1460224017	QUEBEC	456	1.092	497.952		590	195	648	760373	20151010	2.79	20101206	2.65	4644	1.092
1480100107	QUEBEC	0	6	0		175	88	48	760263	20150810	12.95	20150831	0	16	5.46
1480300100	QUEBEC	126	0.825	103.95		176	63	216	760311	20150915	1.65	20150823	0	25	0.72
1480400106	OTTAWA	192	1.691	324.672		154	52	504	760258	20150807	3.95	20101218	0	879	1.56
1611113208	QUEBEC	1026	1.485	1523.61		896	423	1440	760134	20150421	3.49	20150520	2.89	931	1.43
1611119009	OTTAWA	420	0.892	374.64		336	118	360	760924	20151203	2.15	20100909	1.99	4155	0.906
1612700509	QUEBEC	1164	1.017	1183.788		1081	491	480	760559	20151117	2.45	20101228	0	9798	0.956
1612702006	OTTAWA	304	1.081	328.624		318	84	176	760836	20151202	2.59	20150317	2.29	3474	1.014
1612802500	QUEBEC	104	10.732	1116.128		183	17	42	760837	20151202	25.45	20150907	23.95	330	10.752
1612805205	TORONTO	2544	3.098	7881.312		2185	993	2160	760403	20151025	6.99	20150701	5.99	2250	3.032
1612833413	QUEBEC	348	3.055	1063.14		353	102	320	760498	20151113	6.49	20150621	5.99	5836	2.768
1616111609	QUEBEC	60	0.51	30.6		248	124	120	760563	20151117	1.35	20150123	0	4340	0.54
1620104508	TORONTO	1560	4.206	6561.36		1473	737	1728	760838	20151202	9.49	20150102	8.75	912	4.206
1620108018	TORONTO	840	0.915	768.6		822	361	1980	760297	20150911	2.59	20101025	0	7936	0.915
1620113801	OTTAWA	216	1.23	265.68		398	99	132	760770	20151202	2.99	20150519	2.49	11199	1.16
1621101123	TORONTO	576	2.076	1195.776		486	143	576	760839	20151202	4.75	20101215	4.45	691	1.94
1621102506	QUEBEC	140	6.41	897.4		187	69	118	760723	20151129	14.95	20151124	13.95	665	6.41
1621104109	QUEBEC	348	2.206	767.688		428	214	336	760282	20150828	5.29	20151108	4.95	79	1.986
1622100504	QUEBEC	432	0.549	237.168		471	160	540	760499	20151113	1.39	20150420	1.19	5653	0.515
1622101615	OTTAWA	924	1.05	970.2		839	370	1008	760252	20150731	2.25	20150411	2.09	306	0.968
1623225001	QUEBEC	408	2.794	1139.952		326	138	264	705108	20081124	5.75	20101012	5.45	4676	2.529
1624106169	QUEBEC	504	0.818	412.272		478	189	216	760607	20151121	1.99	20150420	0.99	0	0.818
1625103809	TORONTO	648	2.069	1340.712		643	322	432	760500	20151113	4.49	20150413	3.95	1677	1.929
1626109117	OTTAWA	300	1.344	403.2		290	95	372	760501	20151113	2.99	20150911	2.69	4670	1.283
1626124302	TORONTO	252	1.951	491.652		427	113	216	760502	20151113	4.75	20150609	4.45	5075	1.92
1626125003	TORONTO	540	0.785	423.9		632	241	360	760608	20151121	1.79	20101206	1.69	922	0.737
1626203006	QUEBEC	1824	0.804	1466.496		1509	680	504	760840	20151202	1.99	20150211	1.69	7043	0.727
1635560001	OTTAWA	108	0.778	84.024		136	18	120	760628	20151121	1.75	20150401	1.55	4	0.76
1650112010	QUEBEC	324	0.966	312.984		484	217	228	760644	20151124	2.39	20101029	2.29	2654	0.903
1650124019	TORONTO	297	1.16	344.52		288	94	216	760531	20151115	2.29	20151009	2.15	197	1.027
1650130014	QUEBEC	43	2.11	90.73	Y	184	42	50	760162	20150519	5.45	20150429	4.95	477	2.11
1650138012	QUEBEC	168	0.574	96.432		359	180	480	760272	20150816	1.39	20150718	1.29	5699	0.58
1710684014	OTTAWA	90	0.38	34.2		172	61	60	760925	20151203	1.09	20150525	0	1427	0.369
1710686516	TORONTO	50	0.27	13.5		165	0	60	760926	20151203	1.09	20150825	0	391	0.333
1710815309	OTTAWA	80	1.022	81.76		289	145	20	760927	20151203	2.79	20150416	2.59	1307	1.022
1710825506	QUEBEC	270	0.379	102.33		241	96	180	760988	20151204	1.09	20101110	0.99	3986	0.419
1710826006	QUEBEC	380	0.596	226.48		404	152	150	760989	20151204	1.65	20101113	1.59	4563	0.677
1710829008	OTTAWA	85	2.234	189.89		143	47	50	760990	20151204	5.45	20150310	4.95	64	2.03
1710833802	OTTAWA	50	0.739	36.95		165	0	120	760521	20151114	1.89	20150819	1.75	1135	0.68
1710834800	QUEBEC	220	0.692	152.24		351	76	150	760991	20151204	1.79	20150804	1.75	2713	0.62
1710857007	QUEBEC	70	1.21	84.7		81	0	60	760992	20151204	2.95	20151001	2.65	148	1.13
1710857504	QUEBEC	120	1.74	208.8		196	73	240	760409	20151025	4.79	20151128	4.29	561	1.62
1710857705	TORONTO	35	5.205	182.175		103	27	20	760725	20151129	12.45	20151110	11.5	49	4.68
1711401828	QUEBEC	0	0.556	0	Y	125	13	20	760704	20151128	1.49	20150204	0	687	0.54
1712223509	QUEBEC	252	1.816	457.632		327	138	240	760928	20151203	3.59	20150719	3.25	2020	1.754
1720108900	TORONTO	20	0.635	12.7		116	8	120	760780	20151202	1.95	20101112	1.75	661	0.677
1720151814	QUEBEC	36	0.844	30.384		104	2	36	761042	20151205	2.35	20101017	0	206	0.81
1720160113	QUEBEC	36	0.849	30.564		129	0	36	760645	20151124	2.35	20150331	0	537	0.81
1720162213	OTTAWA	70	0.97	67.9		256	53	80	760479	20151108	2.35	20151215	0	589	0.92
1720162719	TORONTO	54	1.422	76.788		168	59	24	760336	20150927	3.25	20101119	0	0	1.36
1720164104	OTTAWA	25	1.813	45.325		145	48	35	760332	20150921	4.49	20100824	4.25	109	1.761
1720164409	TORONTO	75	1.84	138		235	18	35	760929	20151203	4.49	20150226	4.25	42	1.789
1720164802	OTTAWA	24	4.788	114.912		169	85	20	760930	20151203	11.95	20150125	10.95	32	4.628
1720520618	TORONTO	180	1.06	190.8		319	135	160	760646	20151124	2.99	20100906	0	685	1.06
1720534611	TORONTO	60	0.49	29.4		98	0	60	761043	20151205	1.25	20150711	0	1543	0.49
1720538219	QUEBEC	132	0.84	110.88		206	28	96	761044	20151205	2.35	20100924	0	372	0.84
1721611723	OTTAWA	180	0.327	58.86		244	122	50	760841	20151202	1.09	20150117	0.99	381	0.329
1721611731	QUEBEC	240	0.36	86.4		317	134	120	760705	20151128	1.19	20101020	1.09	3281	0.356
1721611924	QUEBEC	240	0.312	74.88		242	71	250	760706	20151128	1.09	20101114	0.99	3648	0.3
1721612416	OTTAWA	270	0.327	88.29		241	71	50	760842	20151202	1.09	20101005	0.99	1939	0.313
1721612503	QUEBEC	400	0.327	130.8		520	235	60	760843	20151202	1.09	20100823	0.99	4549	0.314
1721616005	TORONTO	80	0.519	41.52		289	95	120	760844	20151202	1.65	20150621	1.49	1923	0.494
1721617203	OTTAWA	40	0.487	19.48		132	66	50	760845	20151202	1.35	20101111	1.29	8241	0.475
1721661115	OTTAWA	162	0.8	129.6		155	2	60	761045	20151205	2.89	20150628	0	0	0.8
1721661316	QUEBEC	54	0.8	43.2		43	22	48	760647	20151124	2.89	20150422	0	35	0.8
1721680300	QUEBEC	140	4.995	699.3		187	69	60	761046	20151205	11.95	20101005	10.75	0	5.34
1721680701	QUEBEC	260	4.995	1298.7		408	129	120	761047	20151205	11.95	20150419	10.75	417	5.34
1721682217	QUEBEC	90	0.677	60.93		272	61	80	760648	20151124	1.69	20151101	0	292	0.677
1722161167	OTTAWA	0	0.327	0	Y	125	13	50	760323	20150918	1.09	20151112	0.99	403	0.306
1725043909	QUEBEC	110	1.742	191.62		263	57	40	761048	20151205	4.99	20150823	0	671	1.859
1725403311	OTTAWA	160	1.194	191.04		178	39	80	761049	20151205	3.95	20150426	0	0	1.276
1725405202	OTTAWA	390	0.792	308.88		387	194	40	761050	20151205	2.5	20151106	0	4485	0.846
1725406009	TORONTO	430	1.275	548.25		519	210	80	761051	20151205	3.5	20150918	0	7	1.364
1725436108	QUEBEC	0	0.515	0	Y	50	0	500	760782	20151202	1.65	20150622	1.5	5255	0.667
1725479203	OTTAWA	150	0.953	142.95		345	148	200	760711	20151128	2.75	20100903	0	0	0.927
1725497504	TORONTO	80	7.98	638.4		89	0	70	760931	20151203	19.49	20150214	17.95	421	7.77
1725497705	LONDON	38	5.503	209.114		55	28	14	760932	20151203	13.49	20101206	11.95	63	4.989
1725831509	QUEBEC	30	5.507	165.21		249	125	18	761052	20151205	13.25	20151213	11.95	321	5.6
1725832506	QUEBEC	20	4.422	88.44		141	0	8	761053	20151205	10.75	20100928	9.75	188	4.45
1725833006	QUEBEC	28	4.21	117.88		222	111	12	761054	20151205	9.95	20150623	8.95	213	4.21
1725901205	QUEBEC	48	3.953	189.744		238	94	36	761055	20151205	10.29	20150607	0	602	4.225
1725902001	TORONTO	50	1.492	74.6		90	0	50	760597	20151119	5.29	20150323	0	116	1.594
1725902202	TORONTO	52	1.699	88.348		42	0	24	761056	20151205	5.79	20151222	0	180	1.815
1725903601	TORONTO	75	2.379	178.425		110	0	80	760784	20151202	7.95	20101231	0	377	2.536
1725904408	QUEBEC	256	3.064	784.384		205	27	180	761057	20151205	9.29	20150124	0	3186	3.275
1725905509	QUEBEC	56	3.4	190.4		195	0	36	761058	20151205	10.29	20150607	0	400	3.4
1725908109	TORONTO	175	0.529	92.575		215	108	60	761059	20151205	1.89	20150528	0	127	0.566
1725908407	QUEBEC	210	2.763	580.23		393	172	160	760786	20151202	8.95	20101018	0	1712	2.953
1725909108	TORONTO	230	1.285	295.55		409	155	180	760788	20151202	2.95	20151003	0	415	1.374
1725909309	OTTAWA	50	1.242	62.1		215	8	60	761062	20151205	4.29	20151120	0	1335	1.326
1725910107	OTTAWA	30	0.798	23.94		99	50	80	760526	20151114	2.59	20101020	0	966	0.852
1725910308	QUEBEC	20	0	0		41	0	80	760790	20151202	2.79	20101124	0	156	1.068
1725911104	OTTAWA	16	5.662	90.592		138	44	12	761063	20151205	13.95	20151013	0	748	6.05
1725911707	OTTAWA	72	9.039	650.808		83	0	84	760792	20151202	18.49	20150709	0	134	9.66
1725913109	OTTAWA	130	0.442	57.46		129	0	90	761064	20151205	1.25	20150108	0	361	0.472
1725913405	TORONTO	100	0.477	47.7		205	28	155	760377	20151013	1.49	20150109	0	3795	0.508
1725915209	OTTAWA	115	0.854	98.21		117	9	25	761065	20151205	2.49	20150619	0	952	0.912
1725915801	QUEBEC	30	0.854	25.62		174	12	75	760794	20151202	2.49	20150223	0	510	0.912
1725915907	QUEBEC	105	0.854	89.67		259	105	75	760527	20151114	2.49	20150428	0	97	0.912
1725916407	OTTAWA	20	0.567	11.34		41	0	225	760598	20151119	1.75	20150307	0	21	0.606
1725917944	TORONTO	68	4.154	282.472		54	27	60	760599	20151119	10.95	20150519	0	823	4.44
1730610203	QUEBEC	300	1.925	577.5		465	183	225	761066	20151205	4.25	20150401	3.99	790	1.896
1730615009	QUEBEC	65	2.843	184.795		152	51	60	761067	20151205	6.49	20150314	5.95	1279	2.824
1730616006	QUEBEC	180	1.174	211.32		269	35	150	761068	20151205	2.85	20150924	2.69	861	1.199
1730623009	OTTAWA	135	3.281	442.935		233	42	40	761069	20151205	6.95	20150724	6.45	2765	3.271
1730624006	QUEBEC	140	3.901	546.14		187	94	60	760772	20151202	7.95	20101022	6.95	521	3.891
1730629002	OTTAWA	85	9.999	849.915		118	9	35	761070	20151205	21.95	20150609	19.95	553	9.957
1730630001	QUEBEC	85	3.614	307.19		118	34	45	761071	20151205	7.79	20151009	7.25	9	3.572
1730642009	OTTAWA	150	2.082	312.3		170	35	180	760774	20151202	4.79	20150507	4.69	1939	2.084
